vendor,current_price,old_price,product_name,month
TandT,7.55,15.85,Organic,10
NoFrills,45.78,43.96,Organic,2
NoFrills,1.22,24.19,Organic,10
TandT,32.21,18.73,Organic,11
Metro,11.89,27.72,Organic,9
Metro,26.49,56.36,Organic,4
NoFrills,46.51,38.61,Organic,3
NoFrills,20.44,15.56,Organic,8
TandT,44.48,16.29,Organic,8
Walmart,11.09,37.12,Organic,5
TandT,37.26,26.48,Organic,5
TandT,41.61,14.62,Organic,7
Walmart,15.35,36.62,Organic,1
TandT,33.55,27.81,Organic,4
NoFrills,26.75,39.64,Organic,4
TandT,41.79,22.98,Organic,4
Walmart,47.17,10.24,Organic,2
TandT,36.69,31.41,Organic,9
TandT,46.26,51.63,Organic,1
TandT,28.17,51.97,Organic,9
TandT,35.36,55.94,Organic,1
TandT,11.22,44.88,Organic,5
Metro,24.27,44.39,Organic,9
Walmart,48.94,13.36,Organic,8
Walmart,8.93,55.95,Organic,11
Walmart,26.68,50.76,Organic,10
Metro,2.07,27.05,Organic,3
TandT,6.78,27.46,Organic,7
TandT,15.52,13.73,Organic,1
NoFrills,13.87,30.31,Organic,10
NoFrills,14.77,19.72,Organic,5
TandT,13.84,10.03,Organic,11
Walmart,20.32,57.59,Organic,4
NoFrills,36.67,7.77,Organic,6
TandT,21.16,19.46,Organic,12
TandT,29.13,38.66,Organic,2
TandT,26.66,13.01,Organic,1
NoFrills,45.18,44.46,Organic,5
Metro,19.02,59.88,Organic,6
Walmart,11.15,57.58,Organic,1
Walmart,14.37,5.41,Organic,4
Walmart,34.53,44.94,Organic,10
NoFrills,5.58,22.02,Organic,2
TandT,16.85,46.87,Organic,8
Metro,16.19,31.29,Organic,5
Walmart,40.51,56.94,Organic,8
NoFrills,39,39.57,Organic,5
NoFrills,21.91,26.98,Organic,8
TandT,44.87,2.95,Organic,3
NoFrills,25.42,26.63,Organic,11
Metro,24.35,16.57,Organic,10
Metro,26.68,54.89,Organic,11
NoFrills,42.23,48.64,Organic,10
NoFrills,35.27,2.94,Organic,10
NoFrills,19.92,51.68,Organic,10
Walmart,43.6,41.41,Organic,4
Walmart,11.17,12.77,Organic,11
TandT,30.3,32,Organic,1
Walmart,6.55,33.37,Organic,11
Walmart,47.24,9.01,Organic,8
Metro,5.33,18.13,Organic,9
NoFrills,6.26,55.35,Organic,4
NoFrills,30.85,26.23,Organic,2
Walmart,9.07,5,Organic,5
Walmart,49.77,9.39,Organic,5
Walmart,43.97,19.75,Organic,7
TandT,40.58,30.05,Organic,11
Walmart,42.08,40.23,Organic,5
Metro,37.03,36.1,Organic,3
Walmart,1.06,17.59,Organic,9
NoFrills,23.14,49.78,Organic,8
NoFrills,17.21,27.64,Organic,11
Metro,22.38,2.33,Organic,2
Walmart,39.71,3.48,Organic,9
TandT,43.52,55.14,Organic,8
Metro,18.66,12.33,Organic,1
Walmart,36.94,46.87,Organic,8
Metro,14.63,28.49,Organic,5
Walmart,25.99,44.82,Organic,8
NoFrills,30.43,34.54,Organic,8
TandT,2.72,54.69,Organic,10
Walmart,23.46,6.13,Organic,10
Walmart,28.02,2.98,Organic,11
TandT,27.49,5.14,Organic,10
TandT,5.8,21.15,Organic,10
Metro,21.5,56.17,Organic,1
Metro,3.82,58.52,Organic,9
Metro,15.1,47.1,Organic,4
NoFrills,48.12,50.67,Organic,11
NoFrills,7.53,6.25,Organic,7
TandT,45.65,24.06,Organic,5
NoFrills,18.18,56.5,Organic,12
Walmart,2.12,57.71,Organic,6
NoFrills,44.62,37.57,Organic,5
Metro,2.96,16.53,Organic,6
NoFrills,30.84,29.37,Organic,6
Metro,27.47,12.4,Organic,6
TandT,33.31,42.23,Organic,12
Metro,6.65,20.48,Organic,5
TandT,45.47,18.9,Organic,3
Walmart,11.85,48.45,Organic,7
Walmart,46.1,49.46,Organic,11
TandT,1.88,28.82,Organic,3
Metro,13.69,42.59,Organic,4
Walmart,24.46,53.8,Organic,7
TandT,7.21,38.82,Organic,8
Walmart,15.44,29.55,Organic,7
Metro,43.25,12.71,Organic,5
NoFrills,45.57,47.55,Organic,2
Walmart,44.49,41.29,Organic,4
NoFrills,17.85,30.83,Organic,10
Walmart,44.01,59.76,Organic,8
NoFrills,15.5,40.14,Organic,11
NoFrills,8.87,41.98,Organic,5
Walmart,44.67,33.38,Organic,1
Walmart,19.09,32.53,Organic,2
NoFrills,3.42,19.64,Organic,9
TandT,49.47,42.37,Organic,6
Walmart,22.15,45.41,Organic,8
NoFrills,23.07,23.23,Organic,10
Metro,18.22,26.69,Organic,9
Metro,46.07,29.15,Organic,11
NoFrills,10.33,17.62,Organic,2
Metro,47.65,50.29,Organic,10
TandT,44.95,9.6,Organic,12
Walmart,16.37,9.22,Organic,6
Walmart,46.91,38.07,Organic,5
TandT,4.72,20.41,Organic,7
TandT,39.25,45.87,Organic,2
Walmart,24.72,46.41,Organic,3
Metro,19.76,34.06,Organic,1
NoFrills,43.8,24.2,Organic,9
TandT,49.42,49.32,Organic,7
TandT,34.46,35.34,Organic,12
NoFrills,36.61,58.59,Organic,7
Walmart,30.96,17.9,Organic,12
Metro,42.7,10.89,Organic,2
Metro,41.07,5.61,Organic,7
Walmart,14.37,42.12,Organic,9
Metro,28.33,36.23,Organic,4
Walmart,15.44,36.75,Organic,7
NoFrills,34.58,45.33,Organic,12
Metro,49.02,11.67,Organic,1
TandT,49.49,36.87,Organic,2
NoFrills,10.3,3.35,Organic,3
NoFrills,41.76,57.36,Organic,3
TandT,44,33.66,Organic,3
NoFrills,18.72,29.67,Organic,7
Walmart,37.97,29.86,Organic,1
NoFrills,30.83,30.58,Organic,6
TandT,43.76,10.21,Organic,8
Walmart,34.77,39.1,Organic,1
Metro,44.45,12.41,Organic,4
TandT,29.46,8.93,Organic,2
TandT,5.67,52.17,Organic,9
TandT,24.05,59.87,Organic,9
Walmart,22.62,28,Organic,8
Walmart,0.75,56.37,Organic,12
TandT,20.08,23.09,Organic,3
Walmart,41.05,21.04,Organic,7
NoFrills,41.85,21.57,Organic,5
NoFrills,41.04,58.75,Organic,11
Walmart,39.67,12.65,Organic,1
Walmart,2.13,12.89,Organic,3
Walmart,1.31,27.2,Organic,2
NoFrills,49.72,59.88,Organic,12
Metro,23.75,28.86,Organic,2
Metro,14.51,16.1,Organic,4
Metro,22.16,40.24,Organic,2
Metro,24.26,32.02,Organic,7
NoFrills,47.96,1.54,Organic,6
Metro,9.91,3.9,Organic,10
Metro,26.51,33.3,Organic,8
NoFrills,7.84,54.95,Organic,6
Metro,42.68,30.2,Organic,3
Metro,47.83,10.1,Organic,12
TandT,12.33,46.93,Organic,2
NoFrills,29.08,2.76,Organic,12
NoFrills,15.84,30.2,Organic,4
NoFrills,18.94,52.25,Organic,2
TandT,48.39,6.8,Organic,10
Walmart,40.04,28.61,Organic,5
NoFrills,18.66,8.06,Organic,3
Metro,6.86,2.54,Organic,6
Metro,42.92,15.78,Organic,9
Metro,12.38,58.9,Organic,8
NoFrills,33.08,34.93,Organic,11
NoFrills,38.09,18.45,Organic,1
NoFrills,35.53,9.69,Organic,10
Walmart,7.94,15.81,Organic,5
Walmart,16.2,9.9,Organic,12
NoFrills,6.8,49.81,Organic,3
Metro,41.13,55.33,Organic,5
NoFrills,43.53,1.64,Organic,2
NoFrills,18.7,44.01,Organic,5
Metro,41.49,27.78,Organic,1
TandT,6.52,35.74,Organic,10
TandT,45.3,39.62,Organic,7
Metro,36.96,54.02,Organic,11
TandT,17.55,50.27,Organic,12
TandT,22.88,43.04,Organic,7
Walmart,42.86,10.1,Organic,11
TandT,7.79,19.76,Organic,6
TandT,38.06,18.68,Organic,10
Walmart,1.71,42.63,Organic,12
Metro,8.96,4.07,Organic,5
Walmart,39.4,36.74,Organic,9
Metro,18.48,20.85,Organic,12
Walmart,6.75,18.47,Organic,5
TandT,47.6,6.38,Organic,10
Metro,0.6,34.92,Organic,11
TandT,17.02,2.75,Organic,6
Walmart,5.33,8.02,Organic,10
TandT,15.31,39.86,Organic,11
Walmart,10.16,16.76,Organic,4
Walmart,6.42,4.62,Organic,7
TandT,41.24,35.09,Organic,8
TandT,18.4,6.44,Organic,1
Walmart,2.32,27.66,Organic,9
Metro,46.01,16.91,Organic,10
Walmart,43.29,45.97,Organic,1
Walmart,47.49,12.89,Organic,3
NoFrills,38.47,7.98,Organic,11
NoFrills,23.07,8.38,Organic,5
Metro,36.54,23.53,Organic,10
NoFrills,47.67,40.88,Organic,7
TandT,49.28,11.28,Organic,7
NoFrills,42.59,31.83,Organic,11
Metro,13.47,2.81,Organic,11
Metro,46.12,53.09,Organic,3
Metro,36.02,36.28,Organic,4
NoFrills,22.3,4.18,Organic,5
Walmart,41.17,22.76,Organic,7
Metro,36.52,4.77,Organic,7
TandT,31.78,25.32,Organic,12
TandT,38.19,43.06,Organic,12
Metro,33.75,21.72,Organic,5
Metro,13.02,9.68,Organic,6
Walmart,42.04,35.81,Organic,8
Metro,8.25,51.48,Organic,9
Walmart,3.91,50.82,Organic,1
TandT,20.37,12.7,Organic,11
Metro,36.84,32,Organic,9
TandT,35.86,2.06,Organic,2
TandT,46.15,53.66,Organic,11
Metro,27.09,8.5,Organic,5
NoFrills,42.98,27.83,Organic,4
NoFrills,4.93,4.03,Organic,11
Walmart,1.97,45.68,Organic,7
Metro,7.55,2.14,Organic,10
TandT,10.06,58.02,Organic,11
NoFrills,24.85,52.1,Organic,12
NoFrills,4.92,13.05,Organic,1
Metro,42.16,11.68,Organic,7
NoFrills,40.01,12.37,Organic,6
TandT,34.55,3.6,Organic,9
TandT,6.53,11.49,Organic,9
Metro,45.6,7.92,Organic,11
TandT,46.08,11.31,Organic,7
NoFrills,2.56,45.62,Organic,2
Metro,38.67,34.93,Organic,8
Metro,6.01,25.55,Organic,4
Metro,49.25,30.72,Organic,6
Metro,36.8,20.37,Organic,5
Walmart,29.31,56.65,Organic,12
NoFrills,11.12,43.25,Organic,7
TandT,8.75,27.09,Organic,4
Walmart,32.37,50.38,Organic,4
NoFrills,40.05,14,Organic,3
NoFrills,19.26,18.76,Organic,4
Walmart,34.12,49.16,Organic,12
Walmart,27.38,55.5,Organic,9
Walmart,47.4,28.7,Organic,6
Metro,9.83,19.79,Organic,8
TandT,26.15,11.38,Organic,6
Walmart,31.62,4.51,Organic,3
NoFrills,4.92,29.04,Organic,7
NoFrills,37.83,38.73,Organic,12
NoFrills,10.19,4.1,Organic,9
Metro,29.38,29.6,Organic,8
TandT,34.35,35.35,Organic,4
TandT,30.92,28.37,Organic,5
TandT,1.26,20.74,Organic,10
TandT,39.56,20.35,Organic,8
TandT,47.43,10.78,Organic,9
Walmart,27.92,32.62,Organic,2
NoFrills,28.93,39.91,Organic,3
Walmart,7.86,2.7,Organic,7
NoFrills,40.95,52.84,Organic,12
Walmart,34.78,51.36,Organic,11
Walmart,11.61,47.86,Organic,7
NoFrills,15.93,47.91,Organic,2
Metro,44.11,31.74,Organic,2
NoFrills,19.73,28.86,Organic,11
Walmart,30.74,37.72,Organic,7
NoFrills,10.45,51.57,Organic,1
TandT,12.15,40.81,Organic,4
TandT,8.37,34.34,Organic,7
NoFrills,49.32,23.11,Organic,5
TandT,0.78,29.76,Organic,5
Metro,49.87,12.4,Organic,7
Walmart,35.12,21.95,Organic,9
Metro,4.88,41.85,Organic,6
Walmart,4.99,50.99,Organic,5
TandT,22.04,57.09,Organic,7
Metro,48.45,59.99,Organic,10
NoFrills,34.67,58.15,Organic,10
Walmart,35.99,52.69,Organic,6
TandT,3.18,6.85,Organic,10
Walmart,22.64,8.51,Organic,9
Walmart,22.19,9.93,Organic,7
Walmart,47.65,53.68,Organic,10
TandT,40.15,43.66,Organic,9
NoFrills,43.73,26.63,Organic,10
NoFrills,49.53,32.69,Organic,8
Walmart,32.97,22.87,Organic,1
Walmart,43.27,15.63,Organic,1
Walmart,37.03,50.6,Organic,4
Walmart,21.77,12.59,Organic,7
Metro,44.9,15.64,Organic,3
Walmart,22.94,44.35,Organic,3
NoFrills,15.05,49.53,Organic,2
Walmart,31.39,54.97,Organic,10
TandT,15.47,9.71,Organic,11
TandT,17.09,12.35,Organic,4
Metro,22.43,9.65,Organic,5
Metro,14.3,51.4,Organic,1
NoFrills,19.73,39.09,Organic,6
Walmart,36.3,23.12,Organic,6
TandT,26.84,7.23,Organic,1
NoFrills,4.6,30.5,Organic,3
NoFrills,44.75,22.88,Organic,5
Metro,24,2.75,Organic,8
Walmart,40.2,39.27,Organic,1
TandT,48.35,6.32,Organic,3
NoFrills,34.19,56.09,Organic,8
Walmart,46.98,45.22,Organic,11
Walmart,12.67,3.1,Organic,8
NoFrills,37.69,57.23,Organic,4
Metro,29.8,31.36,Organic,11
TandT,19.65,56.69,Organic,7
TandT,19.54,48.34,Organic,2
Walmart,1.65,58.5,Organic,8
NoFrills,1.09,57.55,Organic,9
TandT,32.89,40.35,Organic,6
Walmart,20.54,44.48,Organic,4
Metro,16.89,37.89,Organic,12
TandT,45.36,33.58,Organic,7
Metro,31.45,7.34,Organic,5
TandT,2.29,54.92,Organic,3
Metro,43.68,35.51,Organic,10
NoFrills,29.82,45.34,Organic,4
NoFrills,47.91,19.67,Organic,5
Metro,31.35,52.54,Organic,3
Walmart,13.06,33.24,Organic,11
Metro,2.81,4.24,Organic,8
Metro,4.62,59.69,Organic,7
Metro,10.4,32.76,Organic,7
Walmart,39.51,37.29,Organic,2
TandT,23.56,37.63,Organic,10
Metro,23.28,33.37,Organic,11
Walmart,42.28,56.26,Organic,8
NoFrills,25.53,21.62,Organic,8
TandT,33.65,25.87,Organic,12
Metro,15.72,13.79,Organic,8
Walmart,33.61,44.65,Organic,5
TandT,34.48,46.71,Organic,4
Metro,36.39,37.6,Organic,2
Metro,24.85,10,Organic,11
TandT,21.95,13.88,Organic,9
TandT,28.06,52.5,Organic,3
TandT,18.76,9.98,Organic,9
Walmart,30.83,20.19,Organic,1
TandT,10.85,18.38,Organic,9
Walmart,27.19,9.47,Organic,1
NoFrills,23.29,16.76,Organic,12
Walmart,27.25,40.97,Organic,11
TandT,42.22,49.26,Organic,10
NoFrills,30.47,18.57,Organic,11
TandT,49.26,5.34,Organic,8
Walmart,16.73,38.69,Organic,6
TandT,8.5,45.68,Organic,8
NoFrills,3.59,16.53,Organic,8
Walmart,30.2,55.52,Organic,9
Metro,10.85,13.5,Organic,5
NoFrills,22.21,40.89,Organic,12
Metro,45.84,42.56,Organic,6
NoFrills,35.89,59.89,Organic,11
NoFrills,31.74,45.58,Organic,10
Walmart,31.73,2.47,Organic,11
TandT,35.6,9,Organic,9
Metro,6.9,44.51,Organic,10
Metro,1.25,35.03,Organic,4
TandT,8.97,10.22,Organic,6
NoFrills,40.97,19.64,Organic,9
TandT,6.39,16.41,Organic,5
Walmart,2.94,27.22,Organic,1
TandT,12.73,10.76,Organic,1
TandT,27.97,38.85,Organic,6
NoFrills,39.95,20.02,Organic,12
NoFrills,30.26,24.02,Organic,8
Metro,34.3,40.98,Organic,11
NoFrills,24.56,25.3,Organic,2
Walmart,0.59,28.99,Organic,5
Metro,35.17,20.69,Organic,8
Walmart,28.42,19.65,Organic,9
TandT,2.71,49.8,Organic,3
Metro,27.53,27.22,Organic,3
Walmart,25.19,15.42,Organic,6
Metro,35.78,45.53,Organic,8
TandT,21.38,3.83,Organic,2
Walmart,19.22,16.84,Organic,7
TandT,2.56,46.42,Organic,8
TandT,6.75,45.98,Organic,9
Walmart,1.89,36.81,Organic,4
TandT,34.71,17.66,Organic,12
Walmart,7.46,10.8,Organic,5
Metro,33.45,24.64,Organic,8
Metro,21.75,5.47,Organic,9
NoFrills,7.98,40.23,Organic,2
Metro,46.46,27.5,Organic,9
Walmart,19.53,21.72,Organic,4
TandT,43.63,51.3,Organic,12
TandT,23.7,8.29,Organic,3
TandT,32.61,59.17,Organic,6
NoFrills,8.7,17.74,Organic,4
Metro,16.09,30.98,Organic,9
TandT,48.79,16.43,Organic,9
NoFrills,15.38,59.77,Organic,8
Metro,7.82,59.34,Organic,12
TandT,32.58,39.04,Organic,8
Walmart,2.99,3.02,Organic,10
Walmart,4.51,47.48,Organic,12
Walmart,23.08,48.64,Organic,11
Metro,2.32,10.88,Organic,10
Metro,38.78,17.46,Organic,8
NoFrills,22.61,39.35,Organic,10
Metro,32.25,11.55,Organic,8
Metro,22.84,14.09,Organic,4
TandT,17.51,13.82,Organic,1
NoFrills,16.15,58.92,Organic,12
Walmart,36.74,6.38,Organic,11
NoFrills,31.18,43.24,Organic,1
TandT,46.09,38.5,Organic,10
Walmart,26.69,53.47,Organic,9
NoFrills,26.72,36.45,Organic,9
Walmart,21.93,4.73,Organic,8
Metro,2.84,11.65,Organic,11
Walmart,47.66,44.07,Organic,10
TandT,21.27,32.72,Organic,6
NoFrills,14.88,26.08,Organic,10
TandT,47.22,12.47,Organic,5
Metro,11.24,19.13,Organic,8
TandT,39.64,35.13,Organic,8
TandT,15.97,54.48,Organic,2
NoFrills,10.6,2.55,Organic,4
NoFrills,34.67,39.3,Organic,5
NoFrills,34.13,13.26,Organic,7
TandT,20.89,4.9,Organic,6
TandT,8.01,35.12,Organic,12
TandT,10.41,44.18,Organic,7
Metro,11.39,31.22,Organic,2
Walmart,38.59,8.74,Organic,6
Walmart,22.52,41.12,Organic,4
TandT,26.88,56.69,Organic,1
Walmart,47.76,3.73,Organic,9
TandT,36.66,48.17,Organic,7
Metro,26.14,4.24,Organic,11
Metro,24.47,5.01,Organic,11
Metro,39.7,36.09,Organic,3
Walmart,21.8,36.14,Organic,2
TandT,28.67,50.7,Organic,6
Metro,18.99,33.7,Organic,2
TandT,9.36,48.48,Organic,8
TandT,19.51,34.96,Organic,7
TandT,17.51,33.11,Organic,3
Walmart,28.13,4.83,Organic,10
Walmart,13.78,10.45,Organic,1
TandT,27.9,28.66,Organic,3
TandT,26.92,36.88,Organic,9
NoFrills,4.19,52.38,Organic,8
Walmart,8.79,11.32,Organic,11
NoFrills,17.59,58.15,Organic,11
NoFrills,4.08,26.38,Organic,7
Metro,2.12,7.59,Organic,12
Walmart,26.33,53.53,Organic,9
Metro,22.14,31.54,Organic,3
NoFrills,7.37,46.96,Organic,12
NoFrills,46.62,9.36,Organic,6
TandT,32.95,10.11,Organic,1
Walmart,20.21,42.6,Organic,2
Walmart,2.23,32.57,Organic,7
Metro,27.14,38.2,Organic,12
Metro,4.46,2.33,Organic,6
Walmart,2.76,36.88,Organic,10
NoFrills,20.52,31.64,Organic,12
NoFrills,19.87,30.46,Organic,1
NoFrills,6.91,10.9,Organic,11
Metro,24.9,36.38,Organic,9
TandT,48.6,27.31,Organic,3
Walmart,1.28,17.16,Organic,4
Metro,23.04,34.51,Organic,10
NoFrills,13.4,42.5,Organic,5
TandT,10.99,8.11,Organic,9
Walmart,2.7,17.46,Organic,12
TandT,18.24,28.98,Organic,2
Metro,22.87,8.79,Organic,10
Walmart,27.18,24.29,Organic,4
Metro,7.4,2.77,Organic,12
Walmart,43.59,56.49,Organic,12
NoFrills,8.63,47.76,Organic,1
NoFrills,47.33,23.52,Organic,7
NoFrills,18.17,8.31,Organic,4
Walmart,11.49,29.64,Organic,11
Metro,46.05,29.22,Organic,5
Walmart,7.94,19.98,Organic,12
Walmart,0.92,14.3,Organic,4
NoFrills,32.65,32.74,Organic,8
Walmart,2.14,50.97,Organic,12
Metro,42.49,24.02,Organic,7
TandT,21.17,10.09,Organic,5
TandT,10.68,13.82,Organic,12
TandT,5.95,2.58,Organic,10
NoFrills,3.77,48.67,Organic,1
TandT,43.79,38.77,Organic,1
TandT,24.02,19.24,Organic,5
Metro,6.37,44.32,Organic,8
Metro,19.95,58.41,Organic,5
Metro,20.52,33.46,Organic,2
NoFrills,40.27,46.02,Organic,1
NoFrills,13.98,38.35,Organic,4
NoFrills,32.8,58.39,Organic,3
NoFrills,35.18,27.98,Organic,4
Walmart,21.99,7.4,Organic,11
Walmart,42.96,53.23,Organic,2
Walmart,35.35,21.71,Organic,1
Walmart,33.26,36.05,Organic,11
TandT,10.68,3.79,Organic,8
TandT,35.61,3.19,Organic,10
TandT,20.63,5.01,Organic,5
Metro,3.05,59.21,Organic,4
Walmart,6.99,21.46,Organic,4
TandT,23.63,37.67,Organic,7
NoFrills,5.38,44.15,Organic,6
Metro,38.93,48.68,Organic,11
Walmart,47.92,55.41,Organic,6
TandT,34.96,21.38,Organic,2
TandT,46.85,43.21,Organic,8
Walmart,17.25,22.57,Organic,5
Metro,17.56,39.14,Organic,4
NoFrills,14.58,47.86,Organic,5
TandT,12.95,45.22,Organic,9
TandT,4.04,30.09,Organic,7
Walmart,25.75,50.48,Organic,11
TandT,9.28,56.29,Organic,12
TandT,20.36,59.86,Organic,10
NoFrills,46.66,52.95,Organic,10
Metro,1.86,39.62,Organic,3
NoFrills,39.11,42.06,Organic,5
TandT,29.03,11.15,Organic,3
NoFrills,43.81,18.87,Organic,6
Metro,3.56,28.28,Organic,4
NoFrills,42.64,17.35,Organic,2
Walmart,4.09,58.35,Organic,10
NoFrills,18.83,55.9,Organic,9
TandT,39.76,7.53,Organic,10
TandT,28.49,53.74,Organic,7
NoFrills,3.13,23.32,Organic,9
Metro,42.2,22.22,Organic,4
Walmart,30.58,29.27,Organic,7
TandT,29.8,36.66,Organic,3
Metro,37.65,7.92,Organic,9
Walmart,15.64,44.72,Organic,7
TandT,10.21,3.38,Organic,11
Walmart,11.36,38.34,Organic,1
Metro,1.7,23.77,Organic,5
Metro,14.56,52.09,Organic,1
Metro,22.49,11.62,Organic,11
TandT,18.42,56.97,Organic,9
TandT,45.87,52.71,Organic,10
Walmart,18.41,22.6,Organic,1
TandT,17.54,6.53,Organic,10
Walmart,37.97,19.45,Organic,7
NoFrills,28.21,54.85,Organic,4
TandT,0.82,59.18,Organic,1
TandT,29.7,2.67,Organic,9
Walmart,45.36,52.37,Organic,2
Metro,5.94,39.57,Organic,6
NoFrills,5.55,27.57,Organic,3
Metro,30.14,39.46,Organic,8
Walmart,47.69,4.26,Organic,9
TandT,4.56,6.4,Organic,4
NoFrills,40.17,13.63,Organic,4
NoFrills,27.83,6.57,Organic,7
TandT,10.4,42.95,Organic,8
Metro,33.9,8.43,Organic,11
TandT,36.58,25.66,Organic,3
TandT,10.38,22.54,Organic,4
Metro,47.34,18.49,Organic,1
Metro,20.9,3.43,Organic,3
NoFrills,27.06,54.44,Organic,3
TandT,37.73,10.3,Organic,2
Walmart,48.75,44.27,Organic,2
Walmart,12.32,29.71,Organic,2
Walmart,48.87,38.19,Organic,2
Walmart,23.65,11.7,Organic,4
TandT,37.55,10.18,Organic,6
Metro,23.3,15.53,Organic,9
Metro,26.71,26.06,Organic,7
NoFrills,14.03,42.53,Organic,12
TandT,27.73,46.2,Organic,8
TandT,29.42,52.83,Organic,4
Metro,2.24,44.23,Organic,9
TandT,11.39,32.67,Organic,4
NoFrills,32.24,26.18,Organic,11
NoFrills,11.29,23.28,Organic,9
NoFrills,30.04,24.69,Organic,2
NoFrills,13.43,5.6,Organic,12
Metro,21.74,52.39,Organic,11
Metro,23.25,21.62,Organic,9
Walmart,8.74,5.63,Organic,7
NoFrills,1.41,23.67,Organic,4
Walmart,21.42,5.89,Organic,2
NoFrills,12.02,39.37,Organic,1
Metro,20.07,49.43,Organic,12
NoFrills,35.96,17.82,Organic,5
TandT,26.43,7.2,Organic,8
TandT,23.86,17.52,Organic,1
Walmart,24.47,38.56,Organic,11
NoFrills,36.69,8.19,Organic,12
Metro,8.24,24.95,Organic,5
Walmart,6.45,23.65,Organic,1
Walmart,38.41,57.2,Organic,2
Walmart,16.95,45.42,Organic,4
Walmart,34.77,13.47,Organic,12
Walmart,37.12,42.31,Organic,1
NoFrills,3.85,5.19,Organic,8
TandT,17.88,51.82,Organic,1
TandT,25.73,4.2,Organic,10
TandT,14.22,20.94,Organic,1
TandT,22.66,34.58,Organic,2
NoFrills,26.69,11.95,Organic,10
TandT,5.32,7.74,Organic,8
Walmart,8.89,45.28,Organic,10
NoFrills,46.74,14.64,Organic,7
NoFrills,34.77,48.17,Organic,8
TandT,4.05,8.41,Organic,5
NoFrills,40.72,21.27,Organic,3
Metro,31.94,12.65,Organic,10
TandT,43.78,36.05,Organic,3
Walmart,33.47,38.71,Organic,9
Walmart,18.94,17.12,Organic,12
TandT,28.67,21.75,Organic,8
NoFrills,14.57,32.94,Organic,3
NoFrills,38.22,26.51,Organic,9
Walmart,23.1,42.99,Organic,5
Metro,36.54,18.43,Organic,7
Metro,17.55,47.41,Organic,10
Walmart,46.75,37,Organic,5
NoFrills,42.4,12.22,Organic,4
Metro,10.06,11.16,Organic,2
Metro,12.96,42.9,Organic,3
NoFrills,46.07,28.7,Organic,1
TandT,29.52,43.37,Organic,12
NoFrills,32.03,44.87,Organic,10
NoFrills,0.72,11.08,Organic,10
TandT,29.75,40.48,Organic,8
NoFrills,11.4,2.57,Organic,11
Walmart,20.96,16.83,Organic,5
Metro,21.12,19.67,Organic,8
TandT,15.3,59.34,Organic,11
Metro,3.29,19.43,Organic,3
Metro,6.51,9.72,Organic,9
Walmart,10.97,9.22,Organic,2
TandT,21.02,58.38,Organic,9
Walmart,38.29,11.21,Organic,6
TandT,34.37,26.41,Organic,4
NoFrills,33.5,8.4,Organic,3
TandT,26.95,34.23,Organic,7
Walmart,47.2,18.09,Organic,4
Walmart,22.28,12.97,Organic,12
Walmart,15.14,6.27,Organic,1
Walmart,33.09,40.94,Organic,6
Walmart,4.43,40.15,Organic,9
Metro,45.85,21.14,Organic,8
Walmart,19.12,15.8,Organic,7
Walmart,19.13,46.26,Organic,6
Metro,43.33,7.79,Organic,10
Metro,17.05,54.41,Organic,1
Walmart,22.41,2.47,Organic,12
Metro,4.31,33.94,Organic,1
NoFrills,29.53,2.01,Organic,9
Metro,10.74,30.54,Organic,9
TandT,25.18,13.11,Organic,11
Walmart,19.48,44.56,Organic,10
Metro,32.15,1.68,Organic,9
NoFrills,2.21,47.07,Organic,8
Metro,8.67,47.38,Organic,5
Walmart,47.29,22.94,Organic,5
Metro,43.04,47.21,Organic,10
NoFrills,42,16.16,Organic,10
Walmart,13.45,59.58,Organic,10
NoFrills,23.68,43.42,Organic,10
NoFrills,28.43,5.18,Organic,6
Metro,39.16,40.55,Organic,6
Walmart,8.78,46.19,Organic,9
NoFrills,9.45,42.19,Organic,12
Walmart,29.45,4.51,Organic,9
NoFrills,39.94,1.64,Organic,12
Walmart,36.16,42.87,Organic,6
NoFrills,15.58,24.65,Organic,4
Metro,31.03,58.31,Organic,10
Metro,4.51,39.21,Organic,1
Metro,14.86,53.71,Organic,3
TandT,15.25,5.36,Organic,5
Metro,4.73,2.72,Organic,3
Walmart,1.46,45.19,Organic,8
TandT,10.62,2.29,Organic,6
NoFrills,30.01,37.32,Organic,1
Walmart,13.25,59.09,Organic,1
Metro,37.74,49.26,Organic,2
Walmart,19.75,34.01,Organic,9
TandT,17.14,47.9,Organic,5
NoFrills,39.38,36.97,Organic,11
TandT,8.61,32.85,Organic,9
Metro,42.16,10.89,Organic,10
Metro,7.24,47.41,Organic,7
NoFrills,24.62,50.02,Organic,4
Metro,10.23,4.02,Organic,2
Walmart,9.48,16.79,Organic,8
Metro,17.74,53.99,Organic,12
TandT,41.84,49.34,Organic,9
TandT,36.97,19.57,Organic,7
TandT,27.43,53.02,Organic,12
TandT,21.48,3.06,Organic,9
Metro,43.06,28.81,Organic,6
Metro,35.42,46.45,Organic,4
Metro,31.89,17.68,Organic,4
Metro,48.08,57.53,Organic,11
TandT,18.1,42.04,Organic,2
TandT,35.41,44.71,Organic,5
Walmart,30.73,6.49,Organic,12
Metro,38.58,18.25,Organic,12
TandT,2.19,5.81,Organic,6
TandT,0.6,52.27,Organic,8
Metro,37.78,28.53,Organic,9
NoFrills,49.1,34.51,Organic,10
